AdsetId;Adset;AdvertiserId;Advertiser;CategoryId;Category;CampaignId;Campaign;AdId;Ad;CouponId;Coupon;MarketingObjectiveId;MarketingObjective;Currency;Clicks;Displays;ViewableDisplays;NonViewableDisplays;UntrackableDisplays;AdvertiserCost;QualifiedVisits;Visits;CostPerVisit;BounceRate;PotentialDisplays;OverallCompetitionWin;SalesClientAttribution;SalesAllClientAttribution;SalesPc30d;SalesAllPc30d;SalesPv24h;SalesAllPv24h;SalesPc30dPv24h;SalesAllPc30dPv24h;SalesPc1d;SalesAllPc1d;SalesPc7d;SalesAllPc7d;RevenueGeneratedClientAttribution;RevenueGeneratedAllClientAttribution;RevenueGeneratedPc30d;RevenueGeneratedAllPc30d;RevenueGeneratedPv24h;RevenueGeneratedAllPv24h;RevenueGeneratedPc30dPv24h;RevenueGeneratedAllPc30dPv24h;RevenueGeneratedPc1d;RevenueGeneratedAllPc1d;RevenueGeneratedPc7d;RevenueGeneratedAllPc7d;ExposedUsers;Audience;Reach;AverageCartClientAttribution;AverageCartAllClientAttribution;AverageCartPc30d;AverageCartAllPc30d;AverageCartPv24h;AverageCartAllPv24h;AverageCartPc30dPv24h;AverageCartAllPc30dPv24h;AverageCartPc1d;AverageCartAllPc1d;AverageCartPc7d;AverageCartAllPc7d;ClickThroughRate;ConversionRateClientAttribution;ConversionRateAllClientAttribution;ConversionRatePc30d;ConversionRateAllPc30d;ConversionRatePv24h;ConversionRateAllPv24h;ConversionRatePc30dPv24h;ConversionRateAllPc30dPv24h;ConversionRatePc1d;ConversionRateAllPc1d;ConversionRatePc7d;ConversionRateAllPc7d;ECosClientAttribution;ECosAllClientAttribution;ECosPc30d;ECosAllPc30d;ECosPv24h;ECosAllPv24h;ECosPc30dPv24h;ECosAllPc30dPv24h;ECosPc1d;ECosAllPc1d;ECosPc7d;ECosAllPc7d;Cpc;ECpm;RoasClientAttribution;RoasAllClientAttribution;RoasPc30d;RoasAllPc30d;RoasPv24h;RoasAllPv24h;RoasPc30dPv24h;RoasAllPc30dPv24h;RoasPc1d;RoasAllPc1d;RoasPc7d;RoasAllPc7d;AdvertiserValue;AdvertiserAllValue;CostOfAdvertiserValue;CostOfAdvertiserValueAll;PostInstallSales;AppInstalls;PostInstallConversionRate;PostInstallCostOfSale;PostInstallOrderValue;CostPerInstall;InstallRate;PostInstallCostPerOrder;PostInstallRoas;OmnichannelRoasClientAttribution;OmniChannelRoasPc30d;OmnichannelRoasAllPc30d;OmnichannelRoasPv24h;OmnichannelRoasAllPv24h;OmnichannelRevenueClientAttribution;OmniChannelRevenuePc30d;OmnichannelRevenueAllPc30d;OmnichannelRevenuePv24h;OmnichannelRevenueAllPv24h;OmnichannelSalesClientAttribution;OmniChannelSalesPc30d;OmnichannelSalesAllPc30d;OmnichannelSalesPv24h;OmnichannelSalesAllPv24h;RoasOfflinePc30d;RoasOfflinePv24h;SalesOfflinePc30d;SalesOfflinePv24h;RevenueGeneratedOfflinePc30d;RevenueGeneratedOfflinePv24h
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1958762847;RUSSIE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;420754;Unknown;0;;1;CONVERSION;EUR;0;43;19;24;0;0.0168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;552273700;BOURGOGNE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;0;322699;0;0;322684;292.6672;0;0;0;0;0;0;0;0;0;0;157;195;117;144;0;0;0;0;0;0;0;0;142829561;183476561;90593561;120702561;0;0;0;0;0;0;0;0;0;0;0;909742.4268;940905.441;909742.4268;940905.441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9069;0;0;0;0;488027.2176;626911.9287;488027.2176;626911.9287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;488027.2176;626911.9287;0;0;0;142829561;183476561;0;0;0;157;195;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;192375844;ITALIE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;960120;Dynamic - Display - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;105;125948;68801;55718;1407;108.4462;57;75;1.4459;0.24;0;0;0;0;0;0;28;32;13;14;0;0;0;0;0;0;0;0;30195382;148353382;11641000;14449000;0;0;0;0;0;0;0;0;0;0;0;1078406.5;4636043.1875;1078406.5;4636043.1875;0;0;0;0;0.0008;0;0;0;0;0.2667;0.3048;0.1238;0.1333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0328;0.861;0;0;0;0;278436.4166;1367990.1146;278436.4166;1367990.1146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278436.4166;1367990.1146;0;0;0;30195382;148353382;0;0;0;28;32;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;2049077730;RÉPUBLIQUE DOMINICAINE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;0;71;52;13;6;0.0236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1655293476;PORTUGAL;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;0;1641;495;1140;6;0.7796;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;2600000;2600000;2600000;2600000;0;0;0;0;0;0;0;0;0;0;0;1300000;1300000;1300000;1300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4751;0;0;0;0;3335072.922;3335072.922;3335072.922;3335072.922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3335072.922;3335072.922;0;0;0;2600000;2600000;0;0;0;2;2;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1350102426;NORD-PAS-DE-CALAIS;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;0;291250;0;0;291223;234.9067;0;0;0;0;0;0;0;0;0;0;166;195;140;160;0;0;0;0;0;0;0;0;208132301;255007801;164765301;190398801;0;0;0;0;0;0;0;0;0;0;0;1253809.0422;1307732.3128;1253809.0422;1307732.3128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8065;0;0;0;0;886021.1105;1085570.543;886021.1105;1085570.543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;886021.1105;1085570.543;0;0;0;208132301;255007801;0;0;0;166;195;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;552273700;BOURGOGNE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;244709;Unknown;-1;;1;CONVERSION;EUR;0;14719;0;0;14719;13.8336;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;3240000;0;3240000;0;0;0;0;0;0;0;0;0;0;0;0;1620000;0;1620000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9398;0;0;0;0;0;234212.3052;0;234212.3052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234212.3052;0;0;0;0;3240000;0;0;0;0;2;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1316865127;BARBADE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;-1;Unknown;-1;;1;CONVERSION;EUR;0;9;1;0;8;0.0153;0;0;0;0;1104600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;300;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1655293476;PORTUGAL;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;-1;Unknown;-1;;1;CONVERSION;EUR;1;344;33;0;311;0.8341;0;0;0;0;33938550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4408;10200;0.4322;0;0;0;0;0;0;0;0;0;0;0;0;0.0029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8341;2.4248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1566384783;CENTRE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;420754;Unknown;0;;1;CONVERSION;EUR;36;71232;38019;32448;765;96.6354;24;25;3.8654;0.04;0;0;3;3;3;3;34;36;37;39;1;1;3;3;2806000;2806000;2806000;2806000;36951501;38786501;39757501;41592501;590000;590000;2806000;2806000;0;0;0;935333.3333;935333.3333;935333.3333;935333.3333;1086808.8529;1077402.8056;1074527.0541;1066474.3846;590000;590000;935333.3333;935333.3333;0.0005;0.0833;0.0833;0.0833;0.0833;0.9444;1;1.0278;1.0833;0.0278;0.0278;0.0833;0.0833;0;0;0;0;0;0;0;0;0.0002;0.0002;0;0;2.6843;1.3566;29036.9907;29036.9907;29036.9907;29036.9907;382380.7529;401369.6617;411417.7437;430406.6525;6105.4257;6105.4257;29036.9907;29036.9907;0;0;0;0;0;0;0;0;0;0;0;0;0;29036.9907;29036.9907;29036.9907;382380.7529;401369.6617;2806000;2806000;2806000;36951501;38786501;3;3;3;34;36;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1566384783;CENTRE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;1;28463;11122;17244;95;15.855;1;1;15.855;0;0;0;0;0;0;0;6;7;4;5;0;0;0;0;0;0;0;0;9477560;10212560;8887560;9622560;0;0;0;0;0;0;0;0;0;0;0;1579593.3333;1458937.1429;1579593.3333;1458937.1429;0;0;0;0;0;0;0;0;0;6;7;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.855;0.557;0;0;0;0;597764.0802;644121.6447;597764.0802;644121.6447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597764.0802;644121.6447;0;0;0;9477560;10212560;0;0;0;6;7;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1082856905;RHÔNE-ALPES;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;420754;Unknown;0;;1;CONVERSION;EUR;22143;733428;402189;323955;7284;1290.6747;2725;18499;0.0698;0.8527;0;0;440;544;440;544;107;130;547;674;176;187;293;347;513597998;625854453;513597998;625854453;106311034;130022034;619909032;755876487;232233000;241489900;373949746;422604574;0;0;0;1167268.1773;1150467.7445;1167268.1773;1150467.7445;993561.0654;1000169.4923;1133288.9068;1121478.4674;1319505.6818;1291389.8396;1276278.9966;1217880.6167;0.0302;0.0199;0.0246;0.0199;0.0246;0.0048;0.0059;0.0247;0.0304;0.0079;0.0084;0.0132;0.0157;0;0;0;0;0;0;0;0;0;0;0;0;0.0583;1.7598;397929.8639;484904.8834;397929.8639;484904.8834;82368.5752;100739.5872;480298.4391;585644.4706;179931.4765;187103.6169;289731.993;327429.1981;0;0;0;0;0;0;0;0;0;0;0;0;0;397929.8639;397929.8639;484904.8834;82368.5752;100739.5872;513597998;513597998;625854453;106311034;130022034;440;440;544;107;130;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1902972378;HONGRIE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;960120;Dynamic - Display - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;9;15919;7328;8434;157;8.5884;7;8;1.0736;0.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9543;0.5395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1204995772;FLANDRE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;-1;Unknown;-1;;1;CONVERSION;EUR;0;441;24;6;411;0.7892;0;0;0;0;107110050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12643;33150;0.3814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;991495217;ESPAGNE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;0;39531;0;0;39528;31.0905;0;0;0;0;0;0;0;0;0;0;10;14;8;9;0;0;0;0;0;0;0;0;27064276;32136776;13274276;14167276;0;0;0;0;0;0;0;0;0;0;0;2706427.6;2295484;2706427.6;2295484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7865;0;0;0;0;870498.5798;1033651.0707;870498.5798;1033651.0707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;870498.5798;1033651.0707;0;0;0;27064276;32136776;0;0;0;10;14;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1068303389;AUTRICHE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;-1;Unknown;-1;;1;CONVERSION;EUR;0;0;0;0;0;0;0;0;0;0;212550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;200;0.325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;475101152;BRETAGNE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;1;1049806;0;0;1049726;958.4519;0;0;0;0;0;0;0;0;0;0;637;761;451;549;0;0;0;0;0;0;0;0;1102317386;1235673163;495992667;602879569;0;0;0;0;0;0;0;0;0;0;0;1730482.5526;1623749.2286;1730482.5526;1623749.2286;0;0;0;0;0;0;0;0;0;637;761;451;549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;958.4519;0.913;0;0;0;0;1150101.9011;1289238.5369;1150101.9011;1289238.5369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1150101.9011;1289238.5369;0;0;0;1102317386;1235673163;0;0;0;637;761;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1894117565;GRÈCE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;960120;Dynamic - Display - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;15;20099;10568;9268;261;15.8129;7;9;1.757;0.2222;0;0;0;0;0;0;9;9;2;2;0;0;0;0;0;0;0;0;37255823;37255823;2650000;2650000;0;0;0;0;0;0;0;0;0;0;0;4139535.8889;4139535.8889;4139535.8889;4139535.8889;0;0;0;0;0.0007;0;0;0;0;0.6;0.6;0.1333;0.1333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0542;0.7868;0;0;0;0;2356032.6227;2356032.6227;2356032.6227;2356032.6227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2356032.6227;2356032.6227;0;0;0;37255823;37255823;0;0;0;9;9;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1068303389;AUTRICHE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;960120;Dynamic - Display - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;0;614;333;274;7;0.4988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;901478811;WALLONIE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;0;3084;1577;1483;24;1.6199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1595067801;CHYPRE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;960120;Dynamic - Display - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;2;4499;2258;2203;38;4.1698;2;2;2.0849;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;26593264;0;26593264;0;0;0;0;0;0;0;0;0;0;0;0;26593264;0;26593264;0;0;0;0;0.0004;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0849;0.9268;0;0;0;0;0;6377569.4602;0;6377569.4602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6377569.4602;0;0;0;0;26593264;0;0;0;0;1;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1204995772;FLANDRE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;960120;Dynamic - Display - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;110;199450;115012;82380;2054;181.3928;55;84;2.1594;0.3452;0;0;3;3;4;4;48;53;40;45;2;2;2;2;11085000;11085000;13335000;13335000;102358500;108762701;96528499;102837700;3435000;3435000;3435000;3435000;0;0;0;3695000;3695000;3333750;3333750;2132468.75;2052126.434;2224875;2142064.9298;1717500;1717500;1717500;1717500;0.0006;0.0273;0.0273;0.0364;0.0364;0.4364;0.4818;0.3636;0.4091;0.0182;0.0182;0.0182;0.0182;0;0;0;0;0;0;0;0;0.0001;0.0001;0.0001;0.0001;1.649;0.9095;61110.4643;61110.4643;73514.4828;73514.4828;564291.8772;599597.5783;637806.36;673112.0611;18936.8015;18936.8015;18936.8015;18936.8015;0;0;0;0;0;0;0;0;0;0;0;0;0;61110.4643;73514.4828;73514.4828;564291.8772;599597.5783;11085000;13335000;13335000;102358500;108762701;3;4;4;48;53;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;2071705249;HAUTE-NORMANDIE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;-1;Unknown;-1;;1;CONVERSION;EUR;21;3350;221;13;3116;7.0509;1;6;1.1751;0.8333;473598250;0;0;0;0;0;2;3;2;2;0;0;0;0;0;0;0;0;1269000;2148040;1269000;1269000;0;0;0;0;46658;120700;0.3866;0;0;0;0;634500;716013.3333;634500;716013.3333;0;0;0;0;0.0063;0;0;0;0;0.0952;0.1429;0.0952;0.0952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3358;2.1047;0;0;0;0;179977.992;304649.2717;179977.992;304649.2717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179977.992;304649.2717;0;0;0;1269000;2148040;0;0;0;2;3;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1316865127;BARBADE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;0;1178;0;0;1178;0.9927;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1250000;0;1250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8427;0;0;0;0;1259182.7165;0;1259182.7165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1259182.7165;0;0;0;0;1250000;0;0;0;0;1;0;0;0;0;0;0;0
